iteration_no,link_id,from_node_id,to_node_id,volume,ref_volume,base_demand_volume,obs_volume,background_volume,link_capacity,lane_capacity,D,doc,vdf_fftt,travel_time,vdf_alpha,vdf_beta,vdf_plf,speed_mph,speed_kmph,VMT,VHT,PMT,PHT,VHT_QVDF,PHT_QVDF,geometry,mod_vol_auto,obs_vol_auto,P,t0,t2,t3,vt2_mph,vt2_kmph,mu,Q_gamma,free_speed_mph,cutoff_speed_mph,free_speed_kmph,cutoff_speed_kmph,congestion_ref_speed_mph,avg_queue_speed_mph,avg_QVDF_period_speed_mph,congestion_ref_speed_kmph,avg_queue_speed_kmph,avg_QVDF_period_speed_kmph,avg_QVDF_period_travel_time,Severe_Congestion_P,spd_mph_07:00,spd_mph_07:05,spd_mph_07:10,spd_mph_07:15,spd_mph_07:20,spd_mph_07:25,spd_mph_07:30,spd_mph_07:35,spd_mph_07:40,spd_mph_07:45,spd_mph_07:50,spd_mph_07:55,
1,42,9,77,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.6300,0.6300,0.1500,4.0000,1.0000,56.1905,90.4105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.8886884054658 33.384501451790044, -111.8785744 33.3855075)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.643636,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,43,9,221,970.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,970.0000,0.0097,0.3900,0.3900,0.1500,4.0000,1.0000,55.3846,89.1138,349.200000,6.305000,349.200000,6.305000,6.356873,6.356873,"LINESTRING (-111.8886884054658 33.384501451790044, -111.8924599 33.3803658)",970.000000,-1.000000,0.009700,7.495150,7.500000,7.504850,41.250000,66.371250,97000.000000,1518753005730.038818,55.000000,41.250000,88.495000,66.371250,54.866624,54.866624,54.932665,88.280397,88.280397,88.386658,0.393209,0.000000,55.000,54.978,54.955,54.933,54.910,54.888,41.250,54.888,54.910,54.933,54.955,54.978,
1,44,9,312,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.6700,0.6700,0.1500,4.0000,1.0000,55.5224,89.3355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.8886884054658 33.384501451790044, -111.8781205 33.3860623)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.676364,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,45,9,338,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.5300,0.5300,0.1500,4.0000,1.0000,55.4717,89.2540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.8886884054658 33.384501451790044, -111.8803283 33.3856431)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.534545,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,46,9,516,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.3900,0.3900,0.1500,4.0000,1.0000,56.9231,91.5892,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.8886884054658 33.384501451790044, -111.8928035 33.3804781)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.403636,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,47,9,619,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.5100,0.5100,0.1500,4.0000,1.0000,56.4706,90.8612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.8886884054658 33.384501451790044, -111.8806616 33.3861709)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.523636,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,48,9,1000,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.5400,0.5400,0.1500,4.0000,1.0000,55.5556,89.3889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.8886884054658 33.384501451790044, -111.8933625 33.3783282)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.545455,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,49,9,1884,570.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,570.0000,0.0057,0.5100,0.5100,0.1500,4.0000,1.0000,55.2941,88.9682,267.900000,4.845000,267.900000,4.845000,4.874402,4.874402,"LINESTRING (-111.8886884054658 33.384501451790044, -111.8927174 33.3785416)",570.000000,-1.000000,0.005700,7.497150,7.500000,7.502850,41.250000,66.371250,57000.000000,9801412812763.722656,55.000000,41.250000,88.495000,66.371250,54.921624,54.921624,54.960589,88.368893,88.368893,88.431587,0.513095,0.000000,55.000,54.987,54.974,54.961,54.947,54.934,41.250,54.934,54.947,54.961,54.974,54.987,
1,50,9,2298,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.4200,0.4200,0.1500,4.0000,1.0000,57.1429,91.9429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.8886884054658 33.384501451790044, -111.8928901 33.3799735)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.436364,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,51,9,2674,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.4800,0.4800,0.1500,4.0000,1.0000,55.0000,88.4950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.8886884054658 33.384501451790044, -111.8924412 33.3788691)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.480000,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,52,9,2722,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.8500,0.8500,0.1500,4.0000,1.0000,55.7647,89.7254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.8886884054658 33.384501451790044, -111.8751613 33.385931)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.861818,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,53,10,485,4420.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,4420.0000,0.0442,0.1100,0.1100,0.1500,4.0000,1.0000,54.5454,87.7636,442.000000,8.103338,442.000000,8.103338,8.082997,8.082997,"LINESTRING (-111.93623000381992 33.41263157306175, -111.9349328 33.4135475)",4420.000000,-1.000000,0.044200,7.477900,7.500000,7.522100,41.249956,66.371179,99999.000000,982154263.258752,55.000000,41.250000,88.495000,66.371250,54.392244,54.392213,54.682689,87.517120,87.517070,87.984447,0.109724,0.000000,55.000,54.894,54.788,54.682,54.576,54.470,41.250,54.470,54.576,54.682,54.788,54.894,
1,54,11,903,2180.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,2180.0000,0.0218,0.2600,0.2600,0.1500,4.0000,1.0000,55.3846,89.1138,523.200000,9.446667,523.200000,9.446667,9.539289,9.539289,"LINESTRING (-111.93554156226384 33.38198489716801, -111.9370114 33.3852802)",2180.000000,-1.000000,0.021800,7.489100,7.500000,7.510900,41.249997,66.371246,99999.000000,40537845038.119408,55.000000,41.250000,88.495000,66.371250,54.700247,54.700245,54.846856,88.012697,88.012694,88.248591,0.262549,0.000000,55.000,54.949,54.898,54.847,54.796,54.745,41.250,54.745,54.796,54.847,54.898,54.949,
1,55,12,1092,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.2400,0.2400,0.1500,4.0000,1.0000,55.0000,88.4950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.93502429906005 33.38922761939677, -111.9350752 33.385998)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.240000,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,56,12,2700,1370.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,1370.0000,0.0137,0.5800,0.5800,0.1500,4.0000,1.0000,56.8966,91.5466,753.500000,13.243333,753.500000,13.243333,13.723824,13.723824,"LINESTRING (-111.93502429906005 33.38922761939677, -111.9436696 33.3923882)",1370.000000,-1.000000,0.013700,7.493150,7.500000,7.506850,41.250000,66.371249,99999.000000,599313074969.913208,55.000000,41.250000,88.495000,66.371250,54.811623,54.811623,54.904521,88.191902,88.191901,88.341375,0.601043,0.000000,55.000,54.968,54.936,54.905,54.873,54.841,41.250,54.841,54.873,54.905,54.936,54.968,
1,57,13,531,1440.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,1440.0000,0.0144,0.0300,0.0300,0.1500,4.0000,1.0000,30.0000,48.2700,43.200000,0.720000,43.200000,0.720000,0.786891,0.786891,"LINESTRING (-111.9372945460827 33.370969836922804, -111.9378081 33.3709989)",1440.000000,-1.000000,0.014400,7.492800,7.500000,7.507200,41.250000,66.371249,99999.000000,26767792109.556190,55.000000,41.250000,88.495000,66.371250,54.801998,54.801998,54.899573,88.176415,88.176414,88.333414,0.032787,0.000000,55.000,54.967,54.933,54.900,54.866,54.833,41.250,54.833,54.866,54.900,54.933,54.967,
1,58,14,2530,1400.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,1400.0000,0.0140,0.0100,0.0100,0.1500,4.0000,1.0000,10.0000,16.0900,14.000000,0.233333,14.000000,0.233333,0.254998,0.254998,"LINESTRING (-111.9197301488269 33.371174231536045, -111.9195096 33.37123)",1400.000000,-1.000000,0.014000,7.493000,7.500000,7.507000,41.250000,66.371249,99999.000000,9989914164.447191,55.000000,41.250000,88.495000,66.371250,54.807498,54.807498,54.902402,88.185264,88.185264,88.337964,0.010928,0.000000,55.000,54.967,54.935,54.902,54.870,54.837,41.250,54.837,54.870,54.902,54.935,54.967,
1,59,15,348,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.5400,0.5400,0.1500,4.0000,1.0000,55.5556,89.3889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.90234525424631 33.371047113918, -111.8937892 33.3698643)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.545455,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,60,15,352,430.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,430.0000,0.0043,0.7400,0.7400,0.1500,4.0000,1.0000,55.9459,90.0170,296.700000,5.303333,296.700000,5.303333,5.397459,5.397459,"LINESTRING (-111.90234525424631 33.371047113918, -111.8942832 33.3636365)",430.000000,-1.000000,0.004300,7.497850,7.500000,7.502150,41.250000,66.371250,43000.000000,33551967527939.929688,55.000000,41.250000,88.495000,66.371250,54.940874,54.940874,54.970310,88.399867,88.399867,88.447229,0.753134,0.000000,55.000,54.990,54.980,54.970,54.960,54.951,41.250,54.951,54.960,54.970,54.980,54.990,
1,61,15,511,1690.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,1690.0000,0.0169,0.2900,0.2900,0.1500,4.0000,1.0000,55.8621,89.8821,456.300000,8.168333,456.300000,8.168333,8.314224,8.314224,"LINESTRING (-111.90234525424631 33.371047113918, -111.9002132 33.3675143)",1690.000000,-1.000000,0.016900,7.491550,7.500000,7.508450,41.249999,66.371248,99999.000000,126744091355.968658,55.000000,41.250000,88.495000,66.371250,54.767623,54.767622,54.881848,88.121105,88.121104,88.304893,0.295180,0.000000,55.000,54.961,54.921,54.882,54.842,54.803,41.250,54.803,54.842,54.882,54.921,54.961,
1,62,15,1244,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.7500,0.7500,0.1500,4.0000,1.0000,55.2000,88.8168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.90234525424631 33.371047113918, -111.894004 33.3637981)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.752727,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,63,15,2285,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.5500,0.5500,0.1500,4.0000,1.0000,55.6364,89.5189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.90234525424631 33.371047113918, -111.8936528 33.3726188)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.556364,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,64,15,2297,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.6300,0.6300,0.1500,4.0000,1.0000,55.2381,88.8781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.90234525424631 33.371047113918, -111.8939342 33.3663356)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.632727,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,65,16,150,380.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,380.0000,0.0038,0.2600,0.2600,0.1500,4.0000,1.0000,55.3846,89.1138,91.200000,1.646667,91.200000,1.646667,1.658973,1.658973,"LINESTRING (-111.9198593295126 33.35646127620905, -111.920726 33.3530584)",380.000000,-1.000000,0.003800,7.498100,7.500000,7.501900,41.250000,66.371250,38000.000000,16916028597874.794922,55.000000,41.250000,88.495000,66.371250,54.947749,54.947749,54.973775,88.410929,88.410929,88.452805,0.261943,0.000000,55.000,54.991,54.983,54.974,54.965,54.956,41.250,54.956,54.965,54.974,54.983,54.991,
1,66,16,513,2180.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,2180.0000,0.0218,0.0500,0.0500,0.1500,4.0000,1.0000,50.0000,80.4500,109.000000,1.816667,109.000000,1.816667,1.987352,1.987352,"LINESTRING (-111.9198593295126 33.35646127620905, -111.9198248 33.3571842)",2180.000000,-1.000000,0.021800,7.489100,7.500000,7.510900,41.249997,66.371246,99999.000000,8445384382.941540,55.000000,41.250000,88.495000,66.371250,54.700247,54.700245,54.846856,88.012697,88.012694,88.248591,0.054698,0.000000,55.000,54.949,54.898,54.847,54.796,54.745,41.250,54.745,54.796,54.847,54.898,54.949,
1,67,17,2310,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.5400,0.5400,0.1500,4.0000,1.0000,55.5556,89.3889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.90279797102626 33.35649140422487, -111.894209 33.3574079)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.545455,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,68,17,2660,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.7300,0.7300,0.1500,4.0000,1.0000,55.8904,89.9277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.90279797102626 33.35649140422487, -111.8933336 33.3507374)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.741818,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,69,17,2661,2320.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,2320.0000,0.0232,0.7300,0.7300,0.1500,4.0000,1.0000,55.8904,89.9277,1577.600000,28.226668,1577.600000,28.226668,28.769003,28.769003,"LINESTRING (-111.90279797102626 33.35649140422487, -111.8932327 33.3507484)",2320.000000,-1.000000,0.023200,7.488400,7.500000,7.511600,41.249997,66.371245,99999.000000,89446478369.323502,55.000000,41.250000,88.495000,66.371250,54.680997,54.680994,54.836798,87.981724,87.981720,88.232408,0.744026,0.000000,55.000,54.946,54.891,54.837,54.782,54.728,41.250,54.728,54.782,54.837,54.891,54.946,
1,70,17,2663,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.5600,0.5600,0.1500,4.0000,1.0000,56.7857,91.3682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.90279797102626 33.35649140422487, -111.8939011 33.358018)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.578182,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,71,18,108,480.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,480.0000,0.0048,0.2200,0.2200,0.1500,4.0000,1.0000,57.2727,92.1518,100.800000,1.760000,100.800000,1.760000,1.833833,1.833833,"LINESTRING (-111.9503742056264 33.34187027809689, -111.9539379 33.3418634)",480.000000,-1.000000,0.004800,7.497600,7.500000,7.502400,41.250000,66.371250,48000.000000,7338479049501.641602,55.000000,41.250000,88.495000,66.371250,54.933999,54.933999,54.966841,88.388805,88.388805,88.441648,0.229229,0.000000,55.000,54.989,54.978,54.967,54.956,54.945,41.250,54.945,54.956,54.967,54.978,54.989,
1,72,19,63,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.9600,0.9600,0.1500,4.0000,1.0000,56.2500,90.5062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9575571619928 33.35512991305016, -111.9722249 33.3508115)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.981818,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,73,19,1576,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,1.0200,1.0200,0.1500,4.0000,1.0000,55.8824,89.9147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9575571619928 33.35512991305016, -111.9724082 33.3491824)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,1.036364,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,74,19,1581,220.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,220.0000,0.0022,1.0300,1.0300,0.1500,4.0000,1.0000,55.9223,89.9790,211.200000,3.776667,211.200000,3.776667,3.841059,3.841059,"LINESTRING (-111.9575571619928 33.35512991305016, -111.9724062 33.3489625)",220.000000,-1.000000,0.002200,7.498900,7.500000,7.501100,41.250000,66.371250,22000.000000,349111591269749.500000,55.000000,41.250000,88.495000,66.371250,54.969750,54.969750,54.984842,88.446327,88.446327,88.470610,1.047561,0.000000,55.000,54.995,54.990,54.985,54.980,54.975,41.250,54.975,54.980,54.985,54.990,54.995,
1,75,19,1961,1050.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,1050.0000,0.0105,0.6400,0.6400,0.1500,4.0000,1.0000,55.3125,88.9978,619.500000,11.200000,619.500000,11.200000,11.278595,11.278595,"LINESTRING (-111.9575571619928 33.35512991305016, -111.9565254 33.3637105)",1050.000000,-1.000000,0.010500,7.494750,7.500000,7.505250,41.250000,66.371250,99999.000000,1867783016455.053467,55.000000,41.250000,88.495000,66.371250,54.855624,54.855623,54.927054,88.262698,88.262698,88.377630,0.644491,0.000000,55.000,54.976,54.951,54.927,54.903,54.878,41.250,54.878,54.903,54.927,54.951,54.976,
1,76,19,2231,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,1.2100,1.2100,0.1500,4.0000,1.0000,56.0331,90.1572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9575571619928 33.35512991305016, -111.9723774 33.3444649)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,1.232727,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
1,77,19,2765,0.0000,0.0000,0.0000,-1.0000,0.0000,99999.0000,99999.0000,0.0000,0.0000,0.5000,0.5000,0.1500,4.0000,1.0000,56.4000,90.7476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-111.9575571619928 33.35512991305016, -111.9631602 33.3600693)",0.000000,-1.000000,0.000000,7.500000,7.500000,7.500000,41.250000,66.371250,0.000000,-nan(ind),55.000000,41.250000,88.495000,66.371250,55.000000,55.000000,55.000000,88.495000,88.495000,88.495000,0.512727,0.000000,55.000,55.000,55.000,55.000,55.000,55.000,-nan(ind),55.000,55.000,55.000,55.000,55.000,
